Date,Entity_Name,Entity_Type,Weather_Condition,College_Exam_Season,Local_Event,Promo_Active,Recent_Review_Avg,Expected_Footfall
2024-04-04,Bistro 1,Restaurant,Light Rain,False,None,True,4.9,156
2024-04-04,Hostel B,Hostel,Clear,True,None,False,,104
2024-04-04,Spice Grill,Restaurant,Light Rain,False,None,False,3.9,214
2024-04-04,UEM Kolkata Hostel,Hostel,Cloudy,True,None,False,,225
2024-04-05,Bistro 1,Restaurant,Clear,False,Local Festival,False,4.9,153
2024-04-05,Hostel B,Hostel,Clear,True,None,False,,103
2024-04-05,Spice Grill,Restaurant,Clear,False,None,False,3.8,198
2024-04-05,UEM Kolkata Hostel,Hostel,Clear,True,Local Festival,False,,61
2024-04-06,Bistro 1,Restaurant,Light Rain,False,None,True,4.5,251
2024-04-06,Hostel B,Hostel,Clear,True,Concert,False,,116
2024-04-06,Spice Grill,Restaurant,Heatwave,False,None,False,4.1,304
2024-04-06,UEM Kolkata Hostel,Hostel,Heatwave,True,None,False,,225
2024-04-07,Bistro 1,Restaurant,Clear,False,None,True,3.8,144
2024-04-07,Hostel B,Hostel,Cloudy,True,None,False,,114
2024-04-07,Spice Grill,Restaurant,Heatwave,False,None,False,5.0,259
2024-04-07,UEM Kolkata Hostel,Hostel,Clear,True,None,False,,251
2024-04-08,Bistro 1,Restaurant,Clear,False,None,True,4.5,170
2024-04-08,Hostel B,Hostel,Clear,True,None,False,,126
2024-04-08,Spice Grill,Restaurant,Light Rain,False,None,False,4.2,195
2024-04-08,UEM Kolkata Hostel,Hostel,Light Rain,True,Local Festival,False,,54
2024-04-09,Bistro 1,Restaurant,Clear,False,None,True,4.9,180
2024-04-09,Hostel B,Hostel,Cloudy,True,None,False,,104
2024-04-09,Spice Grill,Restaurant,Cloudy,False,Sports Match,False,4.5,251
2024-04-09,UEM Kolkata Hostel,Hostel,Heavy Rain,True,None,False,,235
2024-04-10,Bistro 1,Restaurant,Light Rain,False,None,False,3.9,126
2024-04-10,Hostel B,Hostel,Heatwave,True,None,False,,118
2024-04-10,Spice Grill,Restaurant,Clear,False,None,True,4.8,346
2024-04-10,UEM Kolkata Hostel,Hostel,Cloudy,True,None,False,,207
2024-04-11,Bistro 1,Restaurant,Cloudy,False,None,False,4.2,128
2024-04-11,Hostel B,Hostel,Heatwave,True,Local Festival,False,,46
2024-04-11,Spice Grill,Restaurant,Cloudy,False,None,False,3.8,201
2024-04-11,UEM Kolkata Hostel,Hostel,Clear,True,Local Festival,False,,95
2024-04-12,Bistro 1,Restaurant,Heatwave,False,None,True,4.0,118
2024-04-12,Hostel B,Hostel,Clear,True,Concert,False,,126
2024-04-12,Spice Grill,Restaurant,Cloudy,False,None,False,3.9,204
2024-04-12,UEM Kolkata Hostel,Hostel,Cloudy,True,None,False,,199
2024-04-13,Bistro 1,Restaurant,Light Rain,False,None,False,3.9,166
2024-04-13,Hostel B,Hostel,Clear,True,None,False,,127
2024-04-13,Spice Grill,Restaurant,Cloudy,False,None,False,4.1,294
2024-04-13,UEM Kolkata Hostel,Hostel,Clear,True,None,False,,248
2024-04-14,Bistro 1,Restaurant,Heatwave,False,None,True,4.6,217
2024-04-14,Hostel B,Hostel,Clear,True,Local Festival,False,,40
2024-04-14,Spice Grill,Restaurant,Clear,False,None,False,4.7,285
2024-04-14,UEM Kolkata Hostel,Hostel,Clear,True,None,False,,230
2024-04-15,Bistro 1,Restaurant,Clear,False,None,False,4.4,135
2024-04-15,Hostel B,Hostel,Heavy Rain,True,None,False,,106
2024-04-15,Spice Grill,Restaurant,Light Rain,False,None,True,4.5,311
2024-04-15,UEM Kolkata Hostel,Hostel,Cloudy,True,None,False,,262
2024-04-16,Bistro 1,Restaurant,Light Rain,False,None,True,3.7,124
2024-04-16,Hostel B,Hostel,Light Rain,True,None,False,,101
2024-04-16,Spice Grill,Restaurant,Clear,False,None,True,4.7,261
2024-04-16,UEM Kolkata Hostel,Hostel,Cloudy,True,None,False,,267
2024-04-17,Bistro 1,Restaurant,Cloudy,False,None,False,4.2,130
2024-04-17,Hostel B,Hostel,Clear,True,None,False,,106
2024-04-17,Spice Grill,Restaurant,Clear,False,None,True,4.5,332
2024-04-17,UEM Kolkata Hostel,Hostel,Light Rain,True,None,False,,223
2024-04-18,Bistro 1,Restaurant,Clear,False,Concert,True,4.4,281
2024-04-18,Hostel B,Hostel,Clear,True,None,False,,123
2024-04-18,Spice Grill,Restaurant,Heatwave,False,None,False,3.6,185
2024-04-18,UEM Kolkata Hostel,Hostel,Clear,True,None,False,,243
2024-04-19,Bistro 1,Restaurant,Cloudy,False,None,False,4.9,131
2024-04-19,Hostel B,Hostel,Clear,True,Sports Match,False,,110
2024-04-19,Spice Grill,Restaurant,Light Rain,False,Local Festival,True,3.8,268
2024-04-19,UEM Kolkata Hostel,Hostel,Cloudy,True,None,False,,259
2024-04-20,Bistro 1,Restaurant,Clear,False,None,True,5.0,223
2024-04-20,Hostel B,Hostel,Cloudy,True,None,False,,108
2024-04-20,Spice Grill,Restaurant,Light Rain,False,None,False,3.8,280
2024-04-20,UEM Kolkata Hostel,Hostel,Cloudy,True,None,False,,238
2024-04-21,Bistro 1,Restaurant,Heavy Rain,False,None,True,4.6,88
2024-04-21,Hostel B,Hostel,Clear,True,Local Festival,False,,44
2024-04-21,Spice Grill,Restaurant,Heatwave,False,None,True,4.8,445
2024-04-21,UEM Kolkata Hostel,Hostel,Clear,True,None,False,,278
2024-04-22,Bistro 1,Restaurant,Light Rain,False,None,False,4.0,122
2024-04-22,Hostel B,Hostel,Heatwave,True,None,False,,115
2024-04-22,Spice Grill,Restaurant,Clear,False,None,True,4.2,321
2024-04-22,UEM Kolkata Hostel,Hostel,Clear,True,None,False,,279
2024-04-23,Bistro 1,Restaurant,Cloudy,False,None,True,4.2,174
2024-04-23,Hostel B,Hostel,Cloudy,True,None,False,,106
2024-04-23,Spice Grill,Restaurant,Clear,False,None,False,4.1,227
2024-04-23,UEM Kolkata Hostel,Hostel,Heatwave,True,None,False,,268
2024-04-24,Bistro 1,Restaurant,Light Rain,False,None,True,4.1,111
2024-04-24,Hostel B,Hostel,Clear,True,None,False,,116
2024-04-24,Spice Grill,Restaurant,Clear,False,None,False,3.7,228
2024-04-24,UEM Kolkata Hostel,Hostel,Heavy Rain,True,None,False,,245
2024-04-25,Bistro 1,Restaurant,Clear,False,None,True,3.9,131
2024-04-25,Hostel B,Hostel,Clear,True,None,False,,114
2024-04-25,Spice Grill,Restaurant,Light Rain,False,Local Festival,False,4.7,277
2024-04-25,UEM Kolkata Hostel,Hostel,Light Rain,True,None,False,,236
2024-04-26,Bistro 1,Restaurant,Heatwave,False,None,False,3.5,111
2024-04-26,Hostel B,Hostel,Clear,True,None,False,,123
2024-04-26,Spice Grill,Restaurant,Clear,False,Local Festival,True,3.7,312
2024-04-26,UEM Kolkata Hostel,Hostel,Cloudy,True,None,False,,227
2024-04-27,Bistro 1,Restaurant,Light Rain,False,None,True,4.2,275
2024-04-27,Hostel B,Hostel,Clear,True,None,False,,120
2024-04-27,Spice Grill,Restaurant,Heavy Rain,False,None,False,4.7,125
2024-04-27,UEM Kolkata Hostel,Hostel,Clear,True,None,False,,235
2024-04-28,Bistro 1,Restaurant,Clear,False,None,True,4.5,230
2024-04-28,Hostel B,Hostel,Heatwave,True,None,False,,116
2024-04-28,Spice Grill,Restaurant,Clear,False,None,True,4.0,278
2024-04-28,UEM Kolkata Hostel,Hostel,Clear,True,None,False,,245
2024-04-29,Bistro 1,Restaurant,Clear,False,None,True,4.0,124
2024-04-29,Hostel B,Hostel,Heatwave,True,None,False,,123
2024-04-29,Spice Grill,Restaurant,Heatwave,False,None,True,3.7,214
2024-04-29,UEM Kolkata Hostel,Hostel,Cloudy,True,None,False,,224
2024-04-30,Bistro 1,Restaurant,Clear,False,None,True,4.7,185
2024-04-30,Hostel B,Hostel,Clear,True,None,False,,117
2024-04-30,Spice Grill,Restaurant,Clear,False,None,True,4.9,307
2024-04-30,UEM Kolkata Hostel,Hostel,Heatwave,True,Sports Match,False,,269
2024-05-01,Bistro 1,Restaurant,Heatwave,False,None,True,4.9,165
2024-05-01,Hostel B,Hostel,Clear,True,None,False,,111
2024-05-01,Spice Grill,Restaurant,Cloudy,False,None,False,4.0,215
2024-05-01,UEM Kolkata Hostel,Hostel,Heatwave,True,None,False,,239
2024-05-02,Bistro 1,Restaurant,Light Rain,False,None,False,3.7,108
2024-05-02,Hostel B,Hostel,Cloudy,True,None,False,,102
2024-05-02,Spice Grill,Restaurant,Clear,False,None,True,3.8,196
2024-05-02,UEM Kolkata Hostel,Hostel,Clear,True,Concert,False,,235
2024-05-03,Bistro 1,Restaurant,Cloudy,False,None,True,5.0,189
2024-05-03,Hostel B,Hostel,Cloudy,True,None,False,,127
2024-05-03,Spice Grill,Restaurant,Light Rain,False,Local Festival,False,3.6,271
2024-05-03,UEM Kolkata Hostel,Hostel,Clear,True,Sports Match,False,,258
2024-05-04,Bistro 1,Restaurant,Clear,False,None,True,4.4,228
2024-05-04,Hostel B,Hostel,Clear,True,None,False,,125
2024-05-04,Spice Grill,Restaurant,Clear,False,Sports Match,True,4.9,603
2024-05-04,UEM Kolkata Hostel,Hostel,Heatwave,True,Local Festival,False,,86
2024-05-05,Bistro 1,Restaurant,Clear,False,None,False,3.9,171
2024-05-05,Hostel B,Hostel,Light Rain,True,None,False,,114
2024-05-05,Spice Grill,Restaurant,Clear,False,None,False,4.4,328
2024-05-05,UEM Kolkata Hostel,Hostel,Clear,True,None,False,,262
2024-05-06,Bistro 1,Restaurant,Cloudy,False,Local Festival,True,4.6,244
2024-05-06,Hostel B,Hostel,Clear,True,Sports Match,False,,127
2024-05-06,Spice Grill,Restaurant,Light Rain,False,None,True,4.1,192
2024-05-06,UEM Kolkata Hostel,Hostel,Heavy Rain,True,None,False,,280
2024-05-07,Bistro 1,Restaurant,Light Rain,False,None,True,4.0,116
2024-05-07,Hostel B,Hostel,Clear,True,None,False,,111
2024-05-07,Spice Grill,Restaurant,Heatwave,False,None,False,4.1,195
2024-05-07,UEM Kolkata Hostel,Hostel,Clear,True,None,False,,238
2024-05-08,Bistro 1,Restaurant,Clear,False,None,False,4.9,114
2024-05-08,Hostel B,Hostel,Heatwave,True,None,False,,106
2024-05-08,Spice Grill,Restaurant,Heavy Rain,False,None,False,3.8,113
2024-05-08,UEM Kolkata Hostel,Hostel,Heatwave,True,None,False,,252
2024-05-09,Bistro 1,Restaurant,Clear,False,None,True,4.7,190
2024-05-09,Hostel B,Hostel,Clear,True,None,False,,116
2024-05-09,Spice Grill,Restaurant,Light Rain,False,None,True,3.8,190
2024-05-09,UEM Kolkata Hostel,Hostel,Cloudy,True,None,False,,257
2024-05-10,Bistro 1,Restaurant,Cloudy,False,None,False,4.9,130
2024-05-10,Hostel B,Hostel,Clear,True,None,False,,120
2024-05-10,Spice Grill,Restaurant,Cloudy,False,None,True,5.0,316
2024-05-10,UEM Kolkata Hostel,Hostel,Cloudy,True,Sports Match,False,,233
2024-05-11,Bistro 1,Restaurant,Clear,False,None,False,4.9,187
2024-05-11,Hostel B,Hostel,Cloudy,True,None,False,,141
2024-05-11,Spice Grill,Restaurant,Heavy Rain,False,None,True,4.5,213
2024-05-11,UEM Kolkata Hostel,Hostel,Clear,True,None,False,,229
2024-05-12,Bistro 1,Restaurant,Light Rain,False,None,False,4.2,141
2024-05-12,Hostel B,Hostel,Cloudy,True,Sports Match,False,,119
2024-05-12,Spice Grill,Restaurant,Clear,False,None,True,4.9,343
2024-05-12,UEM Kolkata Hostel,Hostel,Heavy Rain,True,None,False,,280
2024-05-13,Bistro 1,Restaurant,Clear,False,Concert,True,3.7,147
2024-05-13,Hostel B,Hostel,Light Rain,True,None,False,,104
2024-05-13,Spice Grill,Restaurant,Clear,False,None,False,3.8,215
2024-05-13,UEM Kolkata Hostel,Hostel,Cloudy,True,None,False,,250
2024-05-14,Bistro 1,Restaurant,Heatwave,False,None,True,4.6,193
2024-05-14,Hostel B,Hostel,Clear,True,None,False,,129
2024-05-14,Spice Grill,Restaurant,Clear,False,None,False,3.7,223
2024-05-14,UEM Kolkata Hostel,Hostel,Clear,True,None,False,,192
2024-05-15,Bistro 1,Restaurant,Clear,False,None,True,4.7,160
2024-05-15,Hostel B,Hostel,Cloudy,True,None,False,,130
2024-05-15,Spice Grill,Restaurant,Light Rain,False,None,False,3.6,200
2024-05-15,UEM Kolkata Hostel,Hostel,Light Rain,True,None,False,,222
2024-05-16,Bistro 1,Restaurant,Heatwave,False,Local Festival,True,4.6,188
2024-05-16,Hostel B,Hostel,Clear,True,Local Festival,False,,24
2024-05-16,Spice Grill,Restaurant,Clear,False,None,True,3.9,211
2024-05-16,UEM Kolkata Hostel,Hostel,Heavy Rain,True,Concert,False,,255
2024-05-17,Bistro 1,Restaurant,Clear,False,None,True,4.3,186
2024-05-17,Hostel B,Hostel,Clear,True,None,False,,115
2024-05-17,Spice Grill,Restaurant,Cloudy,False,None,True,3.6,196
2024-05-17,UEM Kolkata Hostel,Hostel,Cloudy,True,None,False,,214
2024-05-18,Bistro 1,Restaurant,Cloudy,False,None,False,4.5,160
2024-05-18,Hostel B,Hostel,Clear,True,None,False,,131
2024-05-18,Spice Grill,Restaurant,Clear,False,None,True,4.5,437
2024-05-18,UEM Kolkata Hostel,Hostel,Light Rain,True,None,False,,232
2024-05-19,Bistro 1,Restaurant,Clear,False,Local Festival,False,4.0,237
2024-05-19,Hostel B,Hostel,Light Rain,True,None,False,,112
2024-05-19,Spice Grill,Restaurant,Light Rain,False,None,True,5.0,350
2024-05-19,UEM Kolkata Hostel,Hostel,Light Rain,True,None,False,,227
2024-05-20,Bistro 1,Restaurant,Cloudy,False,None,True,3.7,112
2024-05-20,Hostel B,Hostel,Light Rain,True,None,False,,106
2024-05-20,Spice Grill,Restaurant,Clear,False,None,False,4.5,211
2024-05-20,UEM Kolkata Hostel,Hostel,Heavy Rain,True,None,False,,296
2024-05-21,Bistro 1,Restaurant,Heavy Rain,False,None,False,3.9,65
2024-05-21,Hostel B,Hostel,Clear,True,None,False,,107
2024-05-21,Spice Grill,Restaurant,Cloudy,False,None,True,3.6,205
2024-05-21,UEM Kolkata Hostel,Hostel,Clear,True,None,False,,288
2024-05-22,Bistro 1,Restaurant,Clear,False,None,True,4.6,175
2024-05-22,Hostel B,Hostel,Clear,True,None,False,,110
2024-05-22,Spice Grill,Restaurant,Clear,False,Local Festival,True,3.8,243
2024-05-22,UEM Kolkata Hostel,Hostel,Cloudy,True,None,False,,212
2024-05-23,Bistro 1,Restaurant,Clear,False,None,False,4.5,119
2024-05-23,Hostel B,Hostel,Light Rain,True,None,False,,140
2024-05-23,Spice Grill,Restaurant,Light Rain,False,None,False,3.9,188
2024-05-23,UEM Kolkata Hostel,Hostel,Clear,True,None,False,,258
2024-05-24,Bistro 1,Restaurant,Clear,False,None,True,4.8,188
2024-05-24,Hostel B,Hostel,Cloudy,True,None,False,,137
2024-05-24,Spice Grill,Restaurant,Clear,False,Local Festival,False,4.0,283
2024-05-24,UEM Kolkata Hostel,Hostel,Clear,True,None,False,,235
2024-05-25,Bistro 1,Restaurant,Clear,False,None,True,4.1,180
2024-05-25,Hostel B,Hostel,Clear,True,None,False,,113
2024-05-25,Spice Grill,Restaurant,Clear,False,Sports Match,False,5.0,377
2024-05-25,UEM Kolkata Hostel,Hostel,Clear,True,None,False,,236
2024-05-26,Bistro 1,Restaurant,Clear,False,None,False,3.8,178
2024-05-26,Hostel B,Hostel,Heatwave,True,None,False,,122
2024-05-26,Spice Grill,Restaurant,Cloudy,False,None,True,4.0,228
2024-05-26,UEM Kolkata Hostel,Hostel,Light Rain,True,None,False,,226
2024-05-27,Bistro 1,Restaurant,Light Rain,False,None,False,4.0,121
2024-05-27,Hostel B,Hostel,Heatwave,True,None,False,,108
2024-05-27,Spice Grill,Restaurant,Clear,False,None,False,4.9,193
2024-05-27,UEM Kolkata Hostel,Hostel,Clear,True,None,False,,224
2024-05-28,Bistro 1,Restaurant,Cloudy,False,None,False,4.2,129
2024-05-28,Hostel B,Hostel,Clear,True,None,False,,113
2024-05-28,Spice Grill,Restaurant,Heatwave,False,None,True,4.5,287
2024-05-28,UEM Kolkata Hostel,Hostel,Light Rain,True,None,False,,203
2024-05-29,Bistro 1,Restaurant,Clear,False,None,False,3.8,125
2024-05-29,Hostel B,Hostel,Clear,True,None,False,,96
2024-05-29,Spice Grill,Restaurant,Light Rain,False,None,True,4.3,323
2024-05-29,UEM Kolkata Hostel,Hostel,Cloudy,True,None,False,,237
2024-05-30,Bistro 1,Restaurant,Clear,False,Local Festival,False,3.8,163
2024-05-30,Hostel B,Hostel,Clear,True,None,False,,116
2024-05-30,Spice Grill,Restaurant,Clear,False,None,True,5.0,326
2024-05-30,UEM Kolkata Hostel,Hostel,Clear,True,None,False,,230
2024-05-31,Bistro 1,Restaurant,Clear,False,None,False,3.7,138
2024-05-31,Hostel B,Hostel,Clear,True,None,False,,128
2024-05-31,Spice Grill,Restaurant,Cloudy,False,Sports Match,True,4.7,463
2024-05-31,UEM Kolkata Hostel,Hostel,Cloudy,True,None,False,,274
2024-06-01,Bistro 1,Restaurant,Clear,False,None,True,3.6,177
2024-06-01,Hostel B,Hostel,Light Rain,False,None,False,,154
2024-06-01,Spice Grill,Restaurant,Clear,False,None,True,4.7,394
2024-06-01,UEM Kolkata Hostel,Hostel,Light Rain,False,Sports Match,False,,296
2024-06-02,Bistro 1,Restaurant,Cloudy,False,None,True,3.8,173
2024-06-02,Hostel B,Hostel,Clear,False,None,False,,162
2024-06-02,Spice Grill,Restaurant,Clear,False,None,True,4.5,447
2024-06-02,UEM Kolkata Hostel,Hostel,Cloudy,False,None,False,,294
2024-06-03,Bistro 1,Restaurant,Clear,False,None,False,4.4,119
2024-06-03,Hostel B,Hostel,Clear,False,None,False,,160
2024-06-03,Spice Grill,Restaurant,Clear,False,Local Festival,True,3.6,238
2024-06-03,UEM Kolkata Hostel,Hostel,Light Rain,False,None,False,,272
2024-06-04,Bistro 1,Restaurant,Clear,False,None,False,4.2,125
2024-06-04,Hostel B,Hostel,Heavy Rain,False,Sports Match,False,,166
2024-06-04,Spice Grill,Restaurant,Cloudy,False,None,True,3.8,213
2024-06-04,UEM Kolkata Hostel,Hostel,Clear,False,None,False,,314
2024-06-05,Bistro 1,Restaurant,Clear,False,Sports Match,True,4.8,248
2024-06-05,Hostel B,Hostel,Light Rain,False,None,False,,135
2024-06-05,Spice Grill,Restaurant,Clear,False,Sports Match,False,4.0,307
2024-06-05,UEM Kolkata Hostel,Hostel,Clear,False,Sports Match,False,,324
2024-06-06,Bistro 1,Restaurant,Cloudy,False,None,True,4.0,110
2024-06-06,Hostel B,Hostel,Cloudy,False,None,False,,147
2024-06-06,Spice Grill,Restaurant,Clear,False,None,True,3.9,211
2024-06-06,UEM Kolkata Hostel,Hostel,Light Rain,False,None,False,,279
2024-06-07,Bistro 1,Restaurant,Clear,False,None,False,4.6,132
2024-06-07,Hostel B,Hostel,Clear,False,None,False,,139
2024-06-07,Spice Grill,Restaurant,Cloudy,False,None,False,4.3,199
2024-06-07,UEM Kolkata Hostel,Hostel,Clear,False,None,False,,294
2024-06-08,Bistro 1,Restaurant,Cloudy,False,None,False,3.9,156
2024-06-08,Hostel B,Hostel,Clear,False,Concert,False,,143
2024-06-08,Spice Grill,Restaurant,Clear,False,None,False,4.5,255
2024-06-08,UEM Kolkata Hostel,Hostel,Clear,False,None,False,,326
2024-06-09,Bistro 1,Restaurant,Light Rain,False,None,True,3.8,179
2024-06-09,Hostel B,Hostel,Clear,False,None,False,,139
2024-06-09,Spice Grill,Restaurant,Light Rain,False,None,False,4.2,282
2024-06-09,UEM Kolkata Hostel,Hostel,Cloudy,False,None,False,,321
2024-06-10,Bistro 1,Restaurant,Cloudy,False,None,True,4.0,122
2024-06-10,Hostel B,Hostel,Cloudy,False,Local Festival,False,,56
2024-06-10,Spice Grill,Restaurant,Light Rain,False,None,True,4.2,295
2024-06-10,UEM Kolkata Hostel,Hostel,Cloudy,False,None,False,,274
2024-06-11,Bistro 1,Restaurant,Heavy Rain,False,None,True,4.7,87
2024-06-11,Hostel B,Hostel,Cloudy,False,None,False,,135
2024-06-11,Spice Grill,Restaurant,Clear,False,None,False,4.3,204
2024-06-11,UEM Kolkata Hostel,Hostel,Heatwave,False,None,False,,287
2024-06-12,Bistro 1,Restaurant,Cloudy,False,None,True,3.9,113
2024-06-12,Hostel B,Hostel,Clear,False,None,False,,138
2024-06-12,Spice Grill,Restaurant,Clear,False,None,True,4.7,288
2024-06-12,UEM Kolkata Hostel,Hostel,Cloudy,False,None,False,,324
2024-06-13,Bistro 1,Restaurant,Cloudy,False,None,True,3.9,131
2024-06-13,Hostel B,Hostel,Clear,False,None,False,,147
2024-06-13,Spice Grill,Restaurant,Cloudy,False,None,False,4.0,194
2024-06-13,UEM Kolkata Hostel,Hostel,Clear,False,None,False,,270
2024-06-14,Bistro 1,Restaurant,Clear,False,None,True,3.8,136
2024-06-14,Hostel B,Hostel,Cloudy,False,None,False,,163
2024-06-14,Spice Grill,Restaurant,Cloudy,False,Sports Match,True,4.5,405
2024-06-14,UEM Kolkata Hostel,Hostel,Clear,False,None,False,,280
2024-06-15,Bistro 1,Restaurant,Cloudy,False,None,True,4.8,194
2024-06-15,Hostel B,Hostel,Clear,False,None,False,,147
2024-06-15,Spice Grill,Restaurant,Clear,False,Concert,True,3.8,379
2024-06-15,UEM Kolkata Hostel,Hostel,Clear,False,None,False,,321
2024-06-16,Bistro 1,Restaurant,Clear,False,Local Festival,False,4.3,265
2024-06-16,Hostel B,Hostel,Light Rain,False,None,False,,148
2024-06-16,Spice Grill,Restaurant,Clear,False,None,True,4.9,399
2024-06-16,UEM Kolkata Hostel,Hostel,Clear,False,None,False,,279
2024-06-17,Bistro 1,Restaurant,Clear,False,None,True,4.7,205
2024-06-17,Hostel B,Hostel,Clear,False,None,False,,139
2024-06-17,Spice Grill,Restaurant,Clear,False,None,True,4.3,299
2024-06-17,UEM Kolkata Hostel,Hostel,Heavy Rain,False,None,False,,298
2024-06-18,Bistro 1,Restaurant,Clear,False,None,True,4.7,186
2024-06-18,Hostel B,Hostel,Heatwave,False,None,False,,148
2024-06-18,Spice Grill,Restaurant,Clear,False,None,False,3.9,229
2024-06-18,UEM Kolkata Hostel,Hostel,Clear,False,None,False,,321
2024-06-19,Bistro 1,Restaurant,Light Rain,False,None,False,4.7,120
2024-06-19,Hostel B,Hostel,Clear,False,None,False,,140
2024-06-19,Spice Grill,Restaurant,Heatwave,False,None,False,3.8,209
2024-06-19,UEM Kolkata Hostel,Hostel,Clear,False,None,False,,297
2024-06-20,Bistro 1,Restaurant,Clear,False,None,False,4.1,127
2024-06-20,Hostel B,Hostel,Clear,False,None,False,,157
2024-06-20,Spice Grill,Restaurant,Light Rain,False,None,True,3.6,210
2024-06-20,UEM Kolkata Hostel,Hostel,Clear,False,None,False,,302
2024-06-21,Bistro 1,Restaurant,Cloudy,False,None,False,4.5,121
2024-06-21,Hostel B,Hostel,Cloudy,False,None,False,,153
2024-06-21,Spice Grill,Restaurant,Clear,False,None,False,4.0,200
2024-06-21,UEM Kolkata Hostel,Hostel,Clear,False,None,False,,316
2024-06-22,Bistro 1,Restaurant,Clear,False,None,False,4.3,172
2024-06-22,Hostel B,Hostel,Clear,False,None,False,,144
2024-06-22,Spice Grill,Restaurant,Light Rain,False,Concert,False,3.7,394
2024-06-22,UEM Kolkata Hostel,Hostel,Cloudy,False,None,False,,279
2024-06-23,Bistro 1,Restaurant,Light Rain,False,None,True,4.2,218
2024-06-23,Hostel B,Hostel,Cloudy,False,None,False,,147
2024-06-23,Spice Grill,Restaurant,Clear,False,None,True,3.8,315
2024-06-23,UEM Kolkata Hostel,Hostel,Clear,False,None,False,,297
2024-06-24,Bistro 1,Restaurant,Light Rain,False,None,False,4.5,130
2024-06-24,Hostel B,Hostel,Clear,False,None,False,,147
2024-06-24,Spice Grill,Restaurant,Cloudy,False,None,False,3.9,186
2024-06-24,UEM Kolkata Hostel,Hostel,Cloudy,False,Local Festival,False,,82
